ISIN;PAYS_RISQUE;CATEG_ISSUER;RATING;NIV_SENIORITE;ISSUER;NIV_SUBORDINATION;CATEGORIE_1;CATEGORIE_2;CATEGORIE_3;MATURITE;MATURITE_CALL;NAME;CPN;FRQ;ISSUER_DATE;INDICE;DATE_ACHAT;YIELD_ACHAT;SUB_DATE_RBST;SUBORD;BASE_INDICE;FLOATER;MONETAIRE
FR0011645605;;;;;;;OPCVM_hors_europe;OPCVM_asie_emergents;OPCVM_Asie;;;LYXOR ETF OCDE EM;;;01/01/1950;;;;;;0;0;0
FR0011855865;France;Finance;10;;Banque Postale;T2;poche_obligations;Obligations_credit;Obligations_credit;23/04/2026;23/04/2021;LA BANQUE POSTALE SUB 2.75% 04/2026;2.75;1;23/04/2015;;11/04/2014;0;23/04/2021;Y;0;0;0
FR0012018851;France;Finance;10;;BPCE;T2;poche_obligations;Obligations_credit;Obligations_credit;08/07/2026;08/07/2021;BPCE 2.75% 07/2026 SUB;2.75;1;08/07/2015;;26/06/2014;0;08/07/2021;Y;0;0;0
FR0012159812;France;poche_obligation;3;;;;poche_obligations;Obligations_govies;Obligations_govies_nominales;25/11/2024;;CADES 1 3/8 11/25/24;1.375;1;25/11/2015;;;;;;0;0;0
FR0120306883;;;18;;Carrefour Banque;;monetaire;monetaire;monetaire;27/01/2014;;CARREF EURIB 3M01/14;2.772;0;25/04/2012;;;;;;0;1;0
GB0002162385;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;AVIVA PLC;;0;01/01/1950;;;;;;0;0;0
GB0002875804;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;BRITISH AMERICAN TOBACCO PLC;;0;01/01/1950;;;;;;0;0;0
GB0004835483;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;SABMILLER;;0;01/01/1950;;;;;;0;0;0
GB0005405286;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;HSBC HOLDINGS;;0;01/01/1950;;;;;;0;0;0
GB0007188757;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;RIO TINTO;;0;01/01/1950;;;;;;0;0;0
GB0007980591;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;BP;;0;01/01/1950;;;;;;0;0;0
GB0008762899;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;BG GROUP;;0;01/01/1950;;;;;;0;0;0
GB0031698896;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;WILLIAM HILL PLC;;0;01/01/1950;;;;;;0;0;0
GB0033986497;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;ITV;;;01/01/1950;;;;;;0;0;0
GB00B01FLG62;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;G4S PLC;;0;01/01/1950;;;;;;0;0;0
GB00B03MLX29;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;ROYAL DUTCH SHEL A;;0;01/01/1950;;;;;;0;0;0
GB00B126KH97;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;DEBENHAMS PLC;;0;01/01/1950;;;;;;0;0;0
GB00B16GWD56;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;VODAFONE GROUP NV;;0;01/01/1950;;;;;;0;0;0
GB00B19NLV48;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;EXPERIAN Plc;;;01/01/1950;;;;;;0;0;0
GB00B1VMD022;;;;;;;Alternatif;hedge;hedge;;;M&G Optimal Income Fund C EURO;;0;01/01/1950;;;;;;0;0;0
GB00B24CGK77;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;RECKITT BENCKISER GP;;0;01/01/1950;;;;;;0;0;0
IE0007286036;;;;;;;OPCVM_hors_europe;OPCVM_asie_emergents;OPCVM_Asie;;;VANGUARD JAP IDX EUR;;0;01/01/1950;;;;;;0;0;0
IE00B3L68Z83;;;;;;;Alternatif;hedge;hedge;;;LYXOR C.C SPDEC08;;0;01/01/1950;;;;;;0;0;0
IE00B5MTWD60;;;;;;;poche_actions_europe;OPCVM_actions_europe;poche_trackers;;;SOURCE DJ STX 600 BK;;0;01/01/1950;;;;;;0;0;0
IE00B5MTWY73;;;;;;;poche_actions_europe;poche_actions_europe_GD;poche_trackers;;;SOURCE DJ STX 600 BR;;0;01/01/1950;;;;;;0;0;0
IE00B5MTXK03;;;;;;;poche_actions_europe;poche_actions_europe_GD;poche_trackers;;;SOURCE STOXX600 EUR UTILITIES;;;01/01/1950;;;;;;0;0;0
IT0000068525;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;SAIPEM SPA;;0;01/01/1950;;;;;;0;0;0
IT0000366655;Italie;poche_obligation;9;;;;poche_obligations;Obligations_govies;Obligations_govies_nominales;01/11/2023;;BTPS 9% 01/11/2023;9;2;01/05/1994;;;;;;0;0;0
IT0001278511;Italie;poche_obligation;9;;;;poche_obligations;Obligations_govies;Obligations_govies_nominales;01/11/2029;;BTPS 5.25% 01/11/2029;5.25;2;01/05/1999;;;;;;0;0;0
IT0001307286;Italie;Finance;10;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;18/02/2019;;MEDIOCREDITO 18/02/2019;5;1;18/02/2000;;20/11/2013;3.680000067;;;0;1;0
IT0004604671;Italie;poche_obligation;9;;;;poche_obligations;Obligations_govies;Obligations_govies_indexees;15/09/2021;;BTPei 2,1% 15/09/21;2.1;2;15/09/2010;CPTFEMU Index;;;;;108.22161;0;0
IT0004735152;Italie;poche_obligation;9;;;;poche_obligations;Obligations_govies;Obligations_govies_indexees;15/09/2026;;BTPei 3.1% 15/09/26;3.1;2;15/09/2011;CPTFEMU Index;;;;;110.55968;0;0
IT0004759673;Italie;poche_obligation;9;;;;poche_obligations;Obligations_govies;Obligations_govies_nominales;01/03/2022;;BTPS 5% 01/03/2022;5;2;01/03/2012;;;;;;0;0;0
DE000BLB5PG5;Allemagne;Finance;5;;BAYERISCHE LANDESBANK;;poche_obligations;Obligations_credit;Obligations_credit;29/01/2019;29/01/2019;BYLAN 5 1/8 01/29/19;5.125;1;29/01/2010;;25/08/2014;1;29/01/2019;;0;0;0
IT0004801541;Italie;poche_obligation;9;;;;poche_obligations;Obligations_govies;Obligations_govies_nominales;01/09/2022;;ITALY 5,5% 12-01092022;5.5;2;01/09/2012;;;;;;0;0;0
IT0004848831;Italie;poche_obligation;9;;;;poche_obligations;Obligations_govies;Obligations_govies_nominales;01/11/2022;;BTP 5.5% 01/11/2022;5.5;2;01/11/2012;;;;;;0;0;0
JE00B2QKY057;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;SHIRE;;0;01/01/1950;;;;;;0;0;0
LU0119753134;;;;;;;poche_actions_europe;OPCVM_actions_europe;OPCVM_Europe_minvar;;;Invesco Pan European Structured Equity F;;0;01/01/1950;;;;;;0;0;0
LU0191819951;;;;;;;poche_actions_europe;OPCVM_actions_europe;OPCVM_Europe_minvar;;;UNI GLOBAL EQ EUROPE SA EUR;;0;01/01/1950;;;;;;0;0;0
LU0260086037;;;;;;;poche_actions_europe;OPCVM_actions_europe;OPCVM_Europe;;;JUPITER EUR GROWTH I;;0;01/01/1950;;;;;;0;0;0
LU0284634564;;;;;;;Alternatif;hedge;hedge;;;EXANE CERES F;;0;01/01/1950;;;;;;0;0;0
LU0323134006;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;ARCELORMITTAL FUSION;;0;01/01/1950;;;;;;0;0;0
LU0345362361;;;;;;;OPCVM_hors_europe;OPCVM_asie_emergents;OPCVM_Asie;;;FF ASIAN AGRESSIVE;;0;01/01/1950;;;;;;0;0;0
LU0368230461;;;;;;;poche_actions_europe;OPCVM_actions_europe;OPCVM_Europe;;;BGF EUR CLASS I2EURO;;0;01/01/1950;;;;;;0;0;0
LU0417733242;;;;;;;Alternatif;hedge;hedge;;;EXANE ARCHIMEDES F.;;0;01/01/1950;;;;;;0;0;0
LU0454739615;;;;;;;OPCVM_hors_europe;OPCVM_USA;OPCVM_USA;;;ROBECO US PREM EQ NH;;0;01/01/1950;;;;;;0;0;0
LU0496786905;;;;;;;OPCVM_hors_europe;OPCVM_asie_emergents;OPCVM_Asie;;;#N/A;;;01/01/1950;;;;;;0;0;0
LU0498181733;;;;;;;OPCVM_hors_europe;OPCVM_asie_emergents;OPCVM_Asie;;;AB GL EM MKTS;;0;01/01/1950;;;;;;0;0;0
LU0569974404;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;APERAM SA;;0;01/01/1950;;;;;;0;0;0
LU0802113760;;;;;;;OPCVM_hors_europe;OPCVM_asie_emergents;OPCVM_Asie;;;JPM  EMERGING MARKET;;0;01/01/1950;;;;;;0;0;0
LU0949170939;;;;;;;poche_actions_europe;OPCVM_actions_europe;OPCVM_Europe;;;BGF EUROPEAN VALUE EUR;;;01/01/1950;;;;;;0;0;0
LU0996180351;;;;;;;OPCVM_hors_europe;OPCVM_asie_emergents;OPCVM_Asie;;;AMUNDI FUNDS INDEX EQUITY JAPAN IHE;;;01/01/1950;;;;;;0;0;0
LU1082674612;;;;;;;OPCVM_hors_europe;OPCVM_asie_emergents;OPCVM_Asie;;;LYXOR ETF AUSTRALIA (S&P ASX200);;;01/01/1950;;;;;;0;0;0
NL0000102275;Hollande;poche_obligation;1;;;;poche_obligations;Obligations_govies;Obligations_govies_nominales;15/01/2023;;NEDER. 3.75% 01/23;3.75;1;15/01/2007;;;;;;0;0;0
NL0000102317;Hollande;poche_obligation;1;;;;poche_obligations;Obligations_govies;Obligations_govies_nominales;15/01/2028;;NEDERLAND 5,50% 15/01/28;5.5;1;15/01/1999;;;;;;0;0;0
NL0000226223;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;#N/A;;;01/01/1950;;;;;;0;0;0
NL0000303600;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;ING GROEP NV CVA;;0;01/01/1950;;;;;;0;0;0
NL0000400653;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;GEMALTO NV;;0;01/01/1950;;;;;;0;0;0
NL0010273215;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;ASML HOLDING NV;;;01/01/1950;;;;;;0;0;0
NL0010418810;Hollande;poche_obligation;1;;;;poche_obligations;Obligations_govies;Obligations_govies_nominales;15/07/2023;;NETHERLANDS 1.75% 15/07/2023;1.75;1;15/07/2013;;;;;;0;0;0
NO0010063308;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;TELENOR;;0;01/01/1950;;;;;;0;0;0
PTCPPROE0027;;;18;;Banco Santander;;monetaire;monetaire;monetaire;15/04/2013;;BCO SANT2.625% 04/13;2.625;0;15/04/2011;;;;;;0;0;0
PTJMT0AE0001;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;JERONIMO MARTINS;;0;01/01/1950;;;;;;0;0;0
QS0248860AT5;;;;;;;Alternatif;hedge;hedge;;;LA FAYETTE REG GROWTH SP C USD;;0;01/01/1950;;;;;;0;0;0
RETRO GALAXI;;;;;;;Alternatif;hedge;hedge;;;#N/A;;;01/01/1950;;;;;;0;0;0
SE0000103814;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;#N/A;;;01/01/1950;;;;;;0;0;0
SE0000115446;;;;;;;poche_actions_europe;poche_actions_europe_GD;GD_actions_europe_hors_trackers;;;VOLVO;;0;01/01/1950;;;;;;0;0;0
US05568HAA32;France;Finance;9;;BNP Paribas;;poche_obligations;Obligations_credit;Obligations_credit;24/06/2015;;BNP PARIBAS 4,8% 24/06/2015;4.8;2;24/12/2005;;;;;;0;0;0
US87927VAL27;Italie;Corporate;11;;Telecom Italia;;monetaire;monetaire;monetaire;30/09/2014;;TITIM 4,95 2014;4.95;2;30/03/2006;;;;;;0;0;0
USF8586CAM40;France;Finance;6;;Société Générale;;poche_obligations;Obligations_credit;Obligations_credit;15/01/2016;;SOCIETE GENERALE 3,5% 15/01/2016;3.5;2;15/07/2011;;02/08/2011;3.599999905;;;0;0;0
USL2967VEB73;Italie;Corporate;9;;Enel;;poche_obligations;Obligations_credit;Obligations_credit;07/10/2014;;ENEL FINANCE INTERNATIONAL 3,875% 07/10/14;3.875;2;07/04/2010;;30/07/2011;4.25;;;0;0;0
VGG534051179;;;;;;;Alternatif;hedge;hedge;;;#N/A;;;01/01/1950;;;;;;0;0;0
VGG534051583;;;;;;;Alternatif;hedge;hedge;;;LA FAYETTE EUROPE SP CL.B EUR;;0;01/01/1950;;;;;;0;0;0
VGG534221046;;;;;;;Alternatif;hedge;hedge;;;LA FAYETTE HOLDGS CL.A USD;;0;01/01/1950;;;;;;0;0;0
VGG534221467;;;;;;;Alternatif;hedge;hedge;;;LA FAYETTE HOLDGS SP CL.B USD;;0;01/01/1950;;;;;;0;0;0
VGG534221533;;;;;;;Alternatif;hedge;hedge;;;LA FAYETTE HOLDGS SP CL.B EUR;;0;01/01/1950;;;;;;0;0;0
xs0747053832;;;18;;Royal Bank of Scotland;;monetaire;monetaire;monetaire;17/02/2014;;RBS EURIBOR3M 12-17022014;2.047;0;16/05/2012;;;;;;0;1;0
XS0113243470;Hollande;Finance;10;;ABN Amro;;poche_obligations;Obligations_credit;Obligations_credit;30/06/2017;;ABN AMRO BK 30/06/17;0.805;2;30/12/2000;;;;;;0;1;0
XS0165867226;;;18;;Barclays;;monetaire;monetaire;monetaire;31/03/2013;;BARCL LOND 4.875% 13 SUB  *EUR;4.875;0;31/03/2004;;;;;;0;0;0
XS0177448015;UK;Finance;18;;Aviva;;poche_obligations;Obligations_credit;Obligations_credit;02/10/2023;;AVIVA TF/TV 10/13;0;1;02/10/2004;;;;;;0;0;0
XS0179207583;France;Finance;18;;Société Générale;;monetaire;monetaire;monetaire;;;SG CAPITAL TRUST III PERP;5.419;1;10/11/2004;;;;;;0;0;0
XS0205436040;USA;Finance;8;;JP Morgan;;poche_obligations;Obligations_credit;Obligations_credit;12/11/2019;12/11/2014;JP MORGAN 4.375 12/11/2019;4.375;1;12/11/2005;;13/11/2013;2.569999933;12/11/2014;;0;0;0
XS0226062981;USA;Finance;9;;Citigroup;;poche_obligations;Obligations_credit;Obligations_credit;05/08/2015;;CITIGROUP 3.50%08/15;3.5;1;05/08/2006;;;;;;0;0;0
XS0229840474;Allemagne;Finance;11;;Deutsche Bank;;poche_obligations;Obligations_credit;Obligations_credit;22/09/2015;;DEUTSCHE B Eurib3 22/09/15*EUR;0;4;22/12/2005;;;;;;0;1;0
XS0231555672;USA;Finance;8;;JPMorgan;;poche_obligations;Obligations_credit;Obligations_credit;12/10/2015;;MORGAN C&C Eurib3 12/10/15*EUR;0.479;4;12/01/2006;;;;;;0;1;0
XS0240868793;Hollande;Finance;9;;ING;;poche_obligations;Obligations_credit;Obligations_credit;18/03/2016;18/12/2014;ING Eurib3 18/03/16       *EUR;0.756;4;20/03/2006;;;;;;0;1;0
XS0242820586;Italie;Finance;9;;Mediobanca;;poche_obligations;Obligations_credit;Obligations_credit;02/02/2016;;MEDIOBANCA 3.75% 02/02/2016;3.75;1;02/02/2007;;;;;;0;0;0
XS0247757718;Italie;Finance;9;;Unicredit;;poche_obligations;Obligations_credit;Obligations_credit;15/03/2016;;UNICREDITO EUR3M 03/2016;0.309;4;15/06/2006;;;;;;0;1;0
XS0270800815;USA;Finance;9;;Morgan Stanley;;poche_obligations;Obligations_credit;Obligations_credit;12/10/2016;;MS&CO INC 4,375% 12/10/16 *EUR;4.375;1;12/10/2007;;18/10/2011;6.860000134;;;0;0;0
XS0275164084;Hollande;Corporate;10;;KPN;;poche_obligations;Obligations_credit;Obligations_credit;17/01/2017;;KPN 4.75% 17/01/2017;4.75;1;17/01/2008;;26/11/2012;1.769999981;;;0;0;0
XS0282445336;Hollande;Finance;5;;Rabobank;;poche_obligations;Obligations_credit;Obligations_credit;16/01/2017;;RABOBANK 4.25% 16/01/2017;4.25;1;16/01/2008;;18/09/2012;1.679999948;;;0;0;0
XS0303074883;USA;Finance;10;;Citigroup;LT2;poche_obligations;Obligations_credit;Obligations_credit;31/05/2017;28/11/2014;CITIGROUP FRN 31/05/17  *EUR;0.75;12;31/05/2008;;17/04/2014;1.549999952;31/05/2017;Y;0;1;0
XS0315832765;France;Finance;;;Groupe BPCE/Natixis;;poche_obligations;Obligations_credit;Obligations_credit;;;EMTN EURIB+1.30%IXIS;0;4;01/01/1950;;03/08/2007;0;;;0;0;0
XS0323411016;UK;Finance;6;;Standard Chartered;;poche_obligations;Obligations_credit;Obligations_credit;26/09/2017;;STANDARD CHART 5,875% 0917;5.875;1;26/09/2008;;;;;;0;0;0
XS0323922376;France;Finance;10;;AXA;NS;poche_obligations;Obligations_credit;Obligations_credit;05/10/2017;05/10/2017;AXA SA 6.211% 29/10/2049;6.211;1;05/10/2008;;28/02/2014;3.359999895;05/10/2017;Y;0;0;0
XS0357251726;Hollande;Corporate;8;;Wolters Kluwer;;poche_obligations;Obligations_credit;Obligations_credit;10/04/2018;;WOLTER KLUWER 10/04/2018;6.375;1;10/04/2009;;29/11/2013;1.549999952;;;0;0;0
XS0365303329;France;Finance;18;;Société Générale;;poche_obligations;Obligations_credit;Obligations_credit;29/05/2049;;SG 7.756% 22/05/2013;7.756;1;22/05/2009;;;;;;0;0;0
XS0418799630;USA;Corporate;18;;Schlumberger;;monetaire;monetaire;monetaire;25/03/2014;;SCHLUM 4.50% 03/14;4.5;1;25/03/2010;;;;;;0;0;0
XS0426126180;;;18;;Portugal Telecom;;monetaire;monetaire;monetaire;30/04/2013;;PORT TEL 6% 04/13;6;0;30/04/2010;;;;;;0;0;0
XS0426738976;Danemark;Corporate;8;;Dong Energy;;poche_obligations;Obligations_credit;Obligations_credit;07/05/2019;;DONGAS 6.5% 07/05/2019;6.5;1;07/05/2010;;09/01/2013;1.950000048;;;0;0;0
XS0436012024;Italie;Finance;18;;Ubibanca;;poche_obligations;Obligations_credit;Obligations_credit;25/06/2014;;UBIBANCA4.939% 0614;4.939;1;25/06/2010;;;;;;0;0;0
XS0441744645;UK;Corporate;18;;Icap;;monetaire;monetaire;monetaire;28/07/2014;;ICAP GRP 7.50% 07/14;7.5;1;28/07/2010;;;;;;0;0;0
XS0442190855;UK;Finance;6;;Zurich Ins.;NS;poche_obligations;Obligations_credit;Obligations_credit;24/07/2039;24/07/2019;ZURICH INS. 7.5% SUB 07/2039;7.5;1;24/07/2010;;09/04/2014;5.079999924;24/07/2019;Y;0;0;0
XS0442330295;Russie;Corporate;10;;Gazprom;;poche_obligations;Obligations_credit;Obligations_credit;04/02/2015;;GAZ CAP 8.125% 02/15;8.125;1;04/02/2010;;07/09/2010;4.21999979;;;0;0;0
XS0443469316;USA;Finance;9;;Citigroup;;poche_obligations;Obligations_credit;Obligations_credit;04/09/2019;;CITIGROUP 7.375% 04/09/2019;7.375;1;04/09/2010;;26/06/2013;2.690000057;;;0;0;0
XS0454794123;Allemagne;Corporate;9;;Hella;;poche_obligations;Obligations_credit;Obligations_credit;20/10/2014;;HELLA KG 7.25% 10/14;7.25;1;20/10/2010;;16/05/2011;4.119999886;;;0;0;0
XS0478074924;Hollande;Finance;4;;Rabobank;;poche_obligations;Obligations_credit;Obligations_credit;14/01/2020;;RABOBANK 4.125%01/20;4.125;1;14/01/2011;;;;;;0;0;0
XS0479541699;Espagne;Corporate;9;;Gas natural;;poche_obligations;Obligations_credit;Obligations_credit;26/01/2018;;GAS NATURAL 4,125% 26/01/18;4.125;1;27/01/2011;;21/01/2013;3.00999999;;;0;0;1
XS0484797153;UK;Corporate;8;;Urenco;;poche_obligations;Obligations_credit;Obligations_credit;05/05/2017;;URENCO FINANCE 4% 05/05/2017;4;1;05/05/2010;;20/09/2012;2.089999914;;;0;0;0
XS0495010133;Portugal;Corporate;11;;Energias de Portugal;;poche_obligations;Obligations_credit;Obligations_credit;16/03/2015;;EDP FIN. 3.25% 03/15;3.25;1;16/03/2011;;19/10/2010;4.019999981;;;0;0;0
XS0529627498;;;18;;Leaseplan;;monetaire;monetaire;monetaire;30/07/2013;;LEASEPLAN FLOAT 0713;2.306;0;29/10/2010;;;;;;0;1;0
XS0531257193;Espagne;Finance;18;;Banco Santander;;poche_obligations;Obligations_credit;Obligations_credit;12/08/2014;;SANTANDER 3.5% 08/14;3.5;1;12/08/2011;;;;;;0;0;0
XS0542298012;Allemagne;Corporate;10;;RWE;NS;poche_obligations;Obligations_credit;Obligations_credit;28/09/2015;28/09/2015;RWE Subor. 4.625% 09/2049;4.625;1;28/09/2011;;19/03/2014;2.819999933;28/09/2015;Y;0;0;0
XS0550978364;UK;Finance;6;;Abbey National;;poche_obligations;Obligations_credit;Obligations_credit;20/10/2015;;ABBEY NATIONAL TREASURY SERVICES 3,375% 20/10/2015;3.375;1;20/10/2011;;;;;;0;0;0
XS0578317587;France;Finance;12;;Banque PSA;;poche_obligations;Obligations_credit;Obligations_credit;14/01/2015;;BQ PSA 3.875% 01/15;3.875;1;14/01/2012;;08/02/2011;3.980000019;;;0;0;0
XS0585904443;Espagne;Corporate;9;;Telefonica;;poche_obligations;Obligations_credit;Obligations_credit;07/02/2017;;TELEFONICA 4,75% 07/02/2017;4.75;1;07/02/2012;;18/09/2012;4.239999771;;;0;0;0
XS0594299066;France;Corporate;12;;Banque PSA;;poche_obligations;Obligations_credit;Obligations_credit;25/02/2016;;BQUE PSA 4.25% 25/02/16;4.25;1;25/02/2012;;10/03/2011;4.25;;;0;0;0
XS0594515966;USA;Finance;9;;Morgan Stanley;;poche_obligations;Obligations_credit;Obligations_credit;23/02/2016;;MORGAN STANLEY 4,5% 23/02/2016;4.5;1;23/02/2012;;;;;;0;0;0
XS0599962072;France;Finance;6;;Crédit Agricole;;poche_obligations;Obligations_credit;Obligations_credit;08/03/2016;;CA LONDON 3.625% 08/03/16;3.625;1;08/03/2012;;;;;;0;0;0
XS0602211202;France;Finance;10;;Renault;;poche_obligations;Obligations_credit;Obligations_credit;16/03/2016;;RCI BANQUE 4.00% 16/03/16;4;1;16/03/2012;;;;;;0;0;0
XS0602534637;Espagne;Corporate;10;;Abertis;;poche_obligations;Obligations_credit;Obligations_credit;09/03/2018;;HIT FINANCE BV 5.75 03/2018;5.75;1;09/03/2012;;26/03/2013;2.75999999;;;0;0;1
XS0605207983;UK;Finance;6;;Barclays;;poche_obligations;Obligations_credit;Obligations_credit;15/03/2016;;BARCL LOND 4.125% 15/03/16;4.125;1;15/03/2012;;08/03/2011;4.239999771;;;0;0;0
XS0614190477;Espagne;Corporate;9;;Iberdrola;;poche_obligations;Obligations_credit;Obligations_credit;07/04/2017;;IBERDROLA FINANZAS 4,625% 07/04/2017;4.625;1;07/04/2012;;18/09/2012;3.880000114;;;0;0;0
XS0625353262;Italie;Finance;18;;Monte dei Paschi;;poche_obligations;Obligations_credit;Obligations_credit;11/11/2013;;MONTE DEI PASHI 4,125% 11/11/13;4.125;1;11/11/2011;;;;;;0;0;0
XS0625359384;USA;Finance;8;;Goldman Sachs;;poche_obligations;Obligations_credit;Obligations_credit;09/05/2016;;GOLDMAN SACHS GROUP 4,5% 09/05/2016;4.5;1;09/05/2012;;04/05/2011;4.5;;;0;0;0
XS0626808496;USA;Corporate;2;;General Electric;;poche_obligations;Obligations_credit;Obligations_credit;15/06/2017;;GE 3.625% 15/06/2017;3.625;1;15/06/2012;;16/05/2012;1.350000024;;;0;0;0
XS0627692204;Danemark;Finance;8;;Danske Bank;;poche_obligations;Obligations_credit;Obligations_credit;18/05/2016;;DANSKE BK3.875%05/16;3.875;1;18/05/2012;;24/05/2011;4.010000229;;;0;0;0
XS0637844605;USA;Finance;7;;JPMorgan;;poche_obligations;Obligations_credit;Obligations_credit;15/06/2016;;JP MORGAN 3.75%06/16;3.75;1;15/06/2012;;24/05/2011;3.799999952;;;0;0;0
XS0647188605;Espagne;Corporate;9;;Amadeus;;poche_obligations;Obligations_credit;Obligations_credit;15/07/2016;;AMADEUS CAP 4,875% 15072016;4.875;1;15/07/2012;;06/03/2012;3.599999905;;;0;0;1
XS0693854605;UK;Finance;6;;Standard Chartered;;poche_obligations;Obligations_credit;Obligations_credit;20/10/2016;;STANDARD CHART 3,875% 20/10/2016;3.875;1;20/10/2012;;18/09/2012;1.799999952;;;0;0;1
XS0716979249;Bresil;Corporate;10;;Petrobras;;poche_obligations;Obligations_credit;Obligations_credit;07/03/2018;;PETROBRAS 4.875% 07/03/2018;4.875;1;07/03/2012;;11/04/2014;2.680000067;;;0;0;0
XS0718395089;Espagne;Corporate;10;;Repsol;;poche_obligations;Obligations_credit;Obligations_credit;12/02/2016;;REPSOL 4,25% 12/02/2016;4.25;1;12/02/2013;;02/02/2012;3.339999914;;;0;0;1
XS0723623491;;;18;;BNP Paribas;;monetaire;monetaire;monetaire;21/12/2012;;BNP EURIB 3M  21/12/2012;1.238;0;21/03/2012;;;;;;0;1;0
XS0731153291;Hollande;Finance;6;;ING;;poche_obligations;Obligations_credit;Obligations_credit;13/01/2017;;ING 4.25% 13/01/17;4.25;1;13/01/2013;;10/01/2012;4.300000191;;;0;0;1
XS0742446700;UK;Corporate;9;;Everything Everywher;;poche_obligations;Obligations_credit;Obligations_credit;06/02/2017;;EVERYTH 3,5% 0217;3.5;1;06/02/2013;;;;;;0;0;0
XS0746002392;France;Finance;6;;Crédit Agricole;;poche_obligations;Obligations_credit;Obligations_credit;13/02/2019;;CREDIT AGRICOLE 3.875% 13/02/2019;3.875;1;13/02/2013;;11/02/2014;2.789999962;;;0;0;0
XS0747053832;;;18;;Royal Bank of Scotland;;monetaire;monetaire;monetaire;17/02/2014;;RBS EURIBOR3M 12-17022014;2.047;0;16/05/2012;;;;;;0;1;0
XS0747897493;Finlande;Finance;9;;Sampo;;poche_obligations;Obligations_credit;Obligations_credit;27/02/2017;;SAMPO 4,25% 0217;4.25;1;27/02/2013;;14/02/2012;3.920000076;;;0;0;0
XS0750763806;Italie;Finance;9;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;28/02/2017;;INTESA SANPAOLO 5% 28/02/2017;5;1;28/02/2013;;31/03/2011;4.480000019;;;0;0;0
XS0759014375;Espagne;Finance;7;;Banco Santander;;poche_obligations;Obligations_credit;Obligations_credit;27/03/2017;;SANTANDER INTL DEBT SA 4% 27/03/2017;4;1;27/03/2013;;11/03/2014;1.409999967;;;0;0;1
XS0764278528;Allemagne;Finance;6;;Munich Re;NS;poche_obligations;Obligations_credit;Obligations_credit;26/05/2042;26/05/2022;MUNICH REINSURANCE COMPAGNY HYBRIDE 26/05/2042;6.25;1;26/05/2013;;23/05/2014;0;26/05/2022;Y;0;0;0
XS0767815599;UK;Corporate;9;;Glencore XSTRATA;;poche_obligations;Obligations_credit;Obligations_credit;03/04/2018;;GLENCORE FIN 4.125 04/2018;4.625;1;03/04/2013;;;;;;0;0;0
XS0787483626;Allemagne;Corporate;10;;MTU Aero Engines;;poche_obligations;Obligations_credit;Obligations_credit;21/06/2017;;MTU AERO 3% 12-0617;3;1;21/06/2013;;14/06/2012;2.569999933;;;0;0;1
